dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
01-02,0014,01,FRIDLEY,02,552,OUR SCHOOL ALC,02,78,20,9,0,9,78,20,9,0,9,11
01-02,0014,01,FRIDLEY,02,652,FRIDLEY MID. ALC,02,12,7,1,0,0,12,7,1,0,0,11
01-02,0015,01,ST. FRANCIS,02,122,ST. FRANCIS SR.,02,1691,122,101,12,156,1691,122,101,12,156,11
01-02,0015,01,ST. FRANCIS,02,123,ST. FRANCIS JR.,02,972,100,73,7,92,972,100,73,7,92,11
01-02,0015,01,ST. FRANCIS,02,140,TRANSITION 15,02,13,0,0,0,13,13,0,0,0,13,11
01-02,0015,01,ST. FRANCIS,02,141,ST. FRANCIS INTERMEDIATE EL.,02,487,81,46,9,38,487,81,46,9,38,11
01-02,0015,01,ST. FRANCIS,02,780,BETHEL ECSE,02,0,0,0,0,0,60,0,0,0,60,11
01-02,0015,01,ST. FRANCIS,02,781,CEDAR EL.,02,351,29,15,1,17,351,29,15,1,17,11
01-02,0015,01,ST. FRANCIS,02,782,ST. FRANCIS EL.,02,597,92,40,27,46,597,92,40,27,46,11
01-02,0015,01,ST. FRANCIS,02,784,CEDAR CREEK COMMUNITY EL.,02,931,88,63,3,79,931,88,63,3,79,11
01-02,0015,01,ST. FRANCIS,02,848,EAST BETHEL COMMUNITY EL.,02,779,79,55,4,64,779,79,55,4,64,11
01-02,0015,01,ST. FRANCIS,02,850,CROSSROADS SCHOOL & VOC CENTER,02,127,92,4,0,81,127,92,4,0,81,11
01-02,0016,01,SPRING LAKE PARK,02,045,SPRING LAKE PARK SR.,02,1215,107,68,30,125,1215,107,68,30,125,11
01-02,0016,01,SPRING LAKE PARK,02,046,EARLY EDUCATION,02,0,0,0,0,0,33,0,0,0,33,11
01-02,0016,01,SPRING LAKE PARK,02,092,WESTWOOD MID.,02,975,129,74,45,127,975,129,74,45,127,11
01-02,0016,01,SPRING LAKE PARK,02,772,KENNETH HALL EL.,02,349,58,25,6,59,349,58,25,6,59,11
01-02,0016,01,SPRING LAKE PARK,02,773,WESTWOOD EL.,02,627,81,38,37,50,627,81,38,37,50,11
01-02,0016,01,SPRING LAKE PARK,02,774,WOODCREST EL.,02,508,94,38,45,52,508,94,38,45,52,11
01-02,0016,01,SPRING LAKE PARK,02,775,PARK TERRACE EL.,02,383,53,25,43,35,383,53,25,43,35,11
01-02,0016,01,SPRING LAKE PARK,02,777,SPRING LAKE PARK ALTERNATIVE,02,95,14,9,1,16,95,14,9,1,16,11
01-02,0016,01,SPRING LAKE PARK,02,780,DISTANCE LEARNING INDEP STUDY,02,35,0,0,0,0,35,0,0,0,0,11
01-02,0016,01,SPRING LAKE PARK,02,781,ADULT DIPLOMA,02,39,0,0,0,0,39,0,0,0,0,11
01-02,0022,01,DETROIT LAKES,03,003,DETROIT LAKES SR.,03,946,133,73,3,110,946,133,73,3,110,04
01-02,0022,01,DETROIT LAKES,03,004,DETROIT LAKES MID.,03,724,175,84,0,104,724,175,84,0,104,04
01-02,0022,01,DETROIT LAKES,03,006,DETROIT LAKES ALTERN. PROGRAM,03,25,2,1,0,0,25,2,1,0,0,04
01-02,0022,01,DETROIT LAKES,03,010,ROSSMAN EL.,03,504,96,62,0,87,506,96,63,0,89,04
01-02,0022,01,DETROIT LAKES,03,020,CALLAWAY EL.,03,86,31,20,0,12,86,31,20,0,12,04
01-02,0022,01,DETROIT LAKES,03,032,DETROIT LAKES MID. ALC,03,2,1,0,0,0,2,1,0,0,0,04
01-02,0022,01,DETROIT LAKES,03,042,DETROIT LAKES ALC,03,38,15,10,0,16,38,15,10,0,16,04
01-02,0022,01,DETROIT LAKES,03,060,ROOSEVELT EL.,03,495,140,67,0,72,552,156,71,0,129,04
01-02,0023,01,FRAZEE,03,010,FRAZEE EL.,03,599,203,91,0,96,610,203,91,0,107,04
01-02,0023,01,FRAZEE,03,020,FRAZEE SEC.,03,631,146,83,0,111,631,146,83,0,111,04
01-02,0025,01,PINE POINT,03,070,PINE POINT EL.,03,46,46,0,0,7,49,49,0,0,10,04
01-02,0031,01,BEMIDJI,04,015,BEMIDJI MID.,04,1194,368,104,0,158,1194,368,104,0,158,02
01-02,0031,01,BEMIDJI,04,016,NORTHERN EL.,04,421,77,36,0,40,421,77,36,0,40,02
01-02,0031,01,BEMIDJI,04,020,BEMIDJI SR.,04,1686,305,86,0,225,1686,305,86,0,225,02
01-02,0031,01,BEMIDJI,04,040,SMITH EL.,04,300,164,28,0,40,300,164,28,0,40,02
01-02,0031,01,BEMIDJI,04,050,CENTRAL EL.,04,136,65,14,0,21,136,65,14,0,21,02
01-02,0031,01,BEMIDJI,04,060,LINCOLN EL.,04,409,135,31,0,61,409,135,31,0,61,02
01-02,0031,01,BEMIDJI,04,080,SOLWAY EL.,04,127,44,10,0,16,127,44,10,0,16,02
01-02,0031,01,BEMIDJI,04,100,HORACE MAY EL.,04,341,77,52,0,43,341,77,52,0,43,02
01-02,0031,01,BEMIDJI,04,120,RIVERSIDE SPECIAL,04,75,30,1,0,54,75,30,1,0,54,02
01-02,0031,01,BEMIDJI,04,140,PAUL BUNYAN EL.,04,338,108,24,0,43,390,122,24,0,95,02
01-02,0031,01,BEMIDJI,04,150,EDITH HATCH EVALUATION UNIT,04,9,8,0,0,5,9,8,0,0,5,02
01-02,0031,01,BEMIDJI,04,160,NORTHWEST SPECIAL,04,67,67,0,0,25,67,67,0,0,25,02
01-02,0031,01,BEMIDJI,04,170,BEMIDJI ALP,04,217,50,1,0,11,217,50,1,0,11,02
01-02,0032,01,BLACKDUCK,04,010,BLACKDUCK EL.,04,414,157,61,0,45,428,165,62,0,59,02
01-02,0032,01,BLACKDUCK,04,020,BLACKDUCK SEC.,04,429,120,57,0,56,429,120,57,0,56,02
01-02,0036,01,KELLIHER,04,010,KELLIHER EL.,04,111,86,6,0,20,114,88,6,0,23,02
01-02,0036,01,KELLIHER,04,020,KELLIHER SEC.,04,164,112,19,0,31,164,112,19,0,31,02
01-02,0038,01,RED LAKE,04,010,RED LAKE EL.,04,559,508,43,0,84,574,523,43,0,99,02
01-02,0038,01,RED LAKE,04,020,PONEMAH EL.,04,161,148,12,0,27,169,156,12,0,35,02
01-02,0038,01,RED LAKE,04,030,RED LAKE SR.,04,312,254,10,0,58,312,254,10,0,58,02
01-02,0038,01,RED LAKE,04,035,RED LAKE ALTERNATIVE LEARNING,04,28,25,0,0,0,28,25,0,0,0,02
01-02,0038,01,RED LAKE,04,040,RED LAKE MID.,04,288,230,12,0,50,288,230,12,0,50,02
01-02,0038,01,RED LAKE,04,050,RED LAKE TARGETED SERVICES,04,27,18,0,0,0,27,18,0,0,0,02
01-02,0038,01,RED LAKE,04,060,RED LAKE SCHOOL WITHIN SCHOOL,04,26,19,0,0,3,26,19,0,0,3,02
01-02,0038,01,RED LAKE,04,070,REDBY GROUP HOME,04,8,5,0,0,1,8,5,0,0,1,02
01-02,0047,01,SAUK RAPIDS,05,001,SAUK RAPIDS-RICE SENIOR HIGH,05,1149,108,77,1,151,1149,108,77,1,151,07W
01-02,0047,01,SAUK RAPIDS,05,003,HILLSIDE EL.,05,366,51,43,0,68,366,51,43,0,68,07W
01-02,0047,01,SAUK RAPIDS,05,006,RICE EL.,05,327,53,39,0,55,334,53,39,0,62,07W
01-02,0047,01,SAUK RAPIDS,05,007,PLEASANT VIEW EL.,05,734,105,68,3,80,761,108,69,3,107,07W
01-02,0047,01,SAUK RAPIDS,05,009,MISSISSIPPI HEIGHTS MID.,05,885,102,94,0,136,885,102,94,0,136,07W
01-02,0051,01,FOLEY,05,010,FOLEY EL.,05,440,69,48,0,62,452,70,48,0,74,07W
01-02,0051,01,FOLEY,05,020,FOLEY SR.,05,580,53,56,0,58,580,53,56,0,58,07W
01-02,0051,01,FOLEY,05,030,FOLEY INTERMEDIATE EL.,05,660,94,88,0,89,660,94,88,0,89,07W
01-02,0062,01,ORTONVILLE,06,010,KNOLL EL.,06,251,80,44,2,34,256,83,45,2,39,06W
01-02,0062,01,ORTONVILLE,06,020,ORTONVILLE SEC.,06,388,53,49,0,47,388,53,49,0,47,06W
01-02,0075,01,ST. CLAIR,07,010,ST. CLAIR EL.,07,328,37,31,0,47,336,38,32,0,55,09
01-02,0075,01,ST. CLAIR,07,020,ST. CLAIR SEC.,07,334,22,23,0,29,334,22,23,0,29,09
01-02,0077,01,MANKATO,07,010,KENNEDY EL.,07,405,124,31,35,67,405,124,31,35,67,09
01-02,0077,01,MANKATO,07,020,HOOVER EL.,52,450,57,35,12,33,450,57,35,12,33,09
01-02,0077,01,MANKATO,07,030,JEFFERSON EL.,07,242,44,14,0,34,242,44,14,0,34,09
01-02,0077,01,MANKATO,07,040,MONROE EL.,52,462,49,45,0,44,462,49,45,0,44,09
01-02,0077,01,MANKATO,07,050,ROOSEVELT EL.,07,323,52,36,5,45,323,52,36,5,45,09
01-02,0077,01,MANKATO,07,060,BRIDGES COMMUNITY EL.,07,90,20,8,0,10,90,20,8,0,10,09
01-02,0077,01,MANKATO,07,080,WASHINGTON EL.,07,348,111,38,27,68,348,111,38,27,68,09
01-02,0077,01,MANKATO,07,090,FRANKLIN EL.,07,624,185,71,24,88,624,185,71,24,88,09
01-02,0077,01,MANKATO,07,130,MANKATO WEST SR.,07,1168,102,85,5,120,1168,102,85,5,120,09
01-02,0077,01,MANKATO,07,150,EAGLE LAKE EL.,07,250,40,33,0,30,250,40,33,0,30,09
01-02,0077,01,MANKATO,07,160,MANKATO EAST SR.,07,985,188,105,45,97,985,188,105,45,97,09
01-02,0077,01,MANKATO,07,170,SPECIAL EDUCATION,52,18,6,3,0,18,161,6,3,0,161,09
01-02,0077,01,MANKATO,07,190,DAKOTA MEADOWS JR.,52,541,70,40,1,57,541,70,40,1,57,09
01-02,0077,01,MANKATO,07,200,MANKATO EAST JR.,07,558,116,62,20,67,558,116,62,20,67,09
01-02,0077,01,MANKATO,07,210,GARFIELD EL.,52,295,42,21,5,38,295,42,21,5,38,09
01-02,0077,01,MANKATO,07,220,CENTRAL HIGH SCHOOL ALC,07,117,32,15,1,19,117,32,15,1,19,09
01-02,0077,01,MANKATO,07,230,LIFE LINES ADULT CONN.,07,37,5,1,0,4,37,5,1,0,4,09
01-02,0077,01,MANKATO,07,250,CENTRAL MID. SCHOOL ALP,07,27,14,5,1,7,27,14,5,1,7,09
01-02,0081,01,COMFREY,08,010,COMFREY EL.,08,89,25,11,0,9,89,25,11,0,9,09
01-02,0081,01,COMFREY,08,020,COMFREY SEC.,08,75,9,7,0,7,75,9,7,0,7,09
01-02,0081,01,COMFREY,08,030,HOFFMAN CENTER,08,11,11,0,0,6,11,11,0,0,6,09
01-02,0084,01,SLEEPY EYE,08,010,SLEEPY EYE EL.,08,329,116,38,77,36,340,116,38,77,47,09
01-02,0084,01,SLEEPY EYE,08,020,SLEEPY EYE SEC.,08,340,65,27,0,23,340,65,27,0,23,09
01-02,0085,01,SPRINGFIELD,08,001,SPRINGFIELD SEC.,08,391,30,66,0,30,391,30,66,0,30,09
01-02,0085,01,SPRINGFIELD,08,002,SPRINGFIELD EL.,08,315,45,60,0,29,323,45,60,0,37,09
01-02,0088,01,NEW ULM,08,020,JEFFERSON EL.,08,557,69,55,5,56,581,70,56,5,80,09
01-02,0088,01,NEW ULM,08,030,WASHINGTON EL.,08,535,63,48,5,53,537,63,48,5,55,09
01-02,0088,01,NEW ULM,08,040,NEW ULM JR.,08,430,43,25,3,49,430,43,25,3,49,09
01-02,0088,01,NEW ULM,08,050,NEW ULM SR.,08,944,51,37,5,80,944,51,37,5,80,09
01-02,0088,01,NEW ULM,08,070,MN RIVER VALLEY JUVENILE DETENTION,08,6,0,0,0,2,6,0,0,0,2,09
01-02,0091,01,BARNUM,09,001,BARNUM EL.,09,321,67,58,0,47,324,67,58,0,50,03
01-02,0091,01,BARNUM,09,002,BARNUM SEC.,09,347,72,39,0,53,347,72,39,0,53,03
01-02,0093,01,CARLTON,09,001,CARLTON SEC.,09,350,55,22,0,36,350,55,22,0,36,03
01-02,0093,01,CARLTON,09,002,SOUTH TERRACE EL.,09,358,93,33,0,46,365,93,33,0,53,03
01-02,0094,01,CLOQUET,09,101,CHURCHILL EL.,09,479,122,34,0,65,479,122,34,0,65,03
01-02,0094,01,CLOQUET,09,103,CLOQUET AREA ALT. ED. PROGRAMS,09,76,23,7,0,21,76,23,7,0,21,03
01-02,0094,01,CLOQUET,09,105,WASHINGTON EL.,09,517,142,44,1,60,517,142,44,1,60,03
01-02,0094,01,CLOQUET,09,106,EARLY CHILDHOOD,09,0,0,0,0,0,33,2,0,0,33,03
01-02,0094,01,CLOQUET,09,201,CLOQUET MID.,09,533,126,46,0,59,533,126,46,0,59,03
01-02,0094,01,CLOQUET,09,202,CLOQUET SR.,09,747,120,47,5,72,747,120,47,5,72,03
01-02,0095,01,CROMWELL,09,010,CROMWELL-WRIGHT EL.,09,153,54,23,0,25,155,54,23,0,27,03
01-02,0095,01,CROMWELL,09,020,CROMWELL-WRIGHT SEC.,09,156,31,21,0,14,156,31,21,0,14,03
01-02,0097,01,MOOSE LAKE,09,010,MOOSE LAKE SEC.,09,378,61,29,0,54,378,61,29,0,54,03
01-02,0097,01,MOOSE LAKE,09,020,MOOSE LAKE EL.,09,421,89,31,0,39,421,89,31,0,39,03
01-02,0097,01,MOOSE LAKE,09,150,MOOSE LAKE FAMILY CENTER,09,0,0,0,0,0,10,2,0,0,10,03
01-02,0099,01,ESKO,09,001,LINCOLN SEC.,09,510,20,10,0,53,510,20,10,0,53,03
01-02,0099,01,ESKO,09,030,WINTERQUIST EL.,09,571,35,20,2,64,578,35,20,2,71,03
01-02,0100,01,WRENSHALL,09,001,WRENSHALL EL.,09,163,34,16,0,16,166,34,16,0,19,03
01-02,0100,01,WRENSHALL,09,002,WRENSHALL SEC.,09,241,44,26,0,23,241,44,26,0,23,03
01-02,0108,01,NORWOOD,10,020,CENTRAL SR.,10,390,21,22,0,58,390,21,22,0,58,11
01-02,0108,01,NORWOOD,10,030,CENTRAL MID.,10,223,22,13,0,30,223,22,13,0,30,11
01-02,0108,01,NORWOOD,10,040,CENTRAL EL.,10,425,44,28,7,55,441,45,28,7,71,11
01-02,0110,01,WACONIA,10,110,SOUTHVIEW EL.,10,507,22,11,4,59,526,22,11,4,78,11
01-02,0110,01,WACONIA,10,120,BAYVIEW EL.,10,320,11,17,1,22,338,11,17,1,40,11
01-02,0110,01,WACONIA,10,220,CLEARWATER MID.,10,698,31,27,5,83,698,31,27,5,83,11
01-02,0110,01,WACONIA,10,310,WACONIA SR.,10,685,28,17,1,66,685,28,17,1,66,11
01-02,0111,01,WATERTOWN-MAYER,10,840,WATERTOWN-MAYER EL.,10,433,36,49,0,43,456,36,49,0,66,11
01-02,0111,01,WATERTOWN-MAYER,10,841,WATERTOWN-MAYER MID.,10,433,27,27,0,40,433,27,27,0,40,11
01-02,0111,01,WATERTOWN-MAYER,10,842,WATERTOWN SR.,10,495,26,27,0,32,495,26,27,0,32,11
01-02,0112,01,CHASKA,10,060,CHASKA SR.,10,1535,67,46,25,132,1535,67,46,25,132,11
01-02,0112,01,CHASKA,10,061,CHASKA MID. EAST,10,1148,95,38,65,126,1148,95,38,65,126,11
01-02,0112,01,CHASKA,10,062,CHASKA MID. WEST,10,1086,62,40,47,116,1086,62,40,47,116,11
01-02,0112,01,CHASKA,10,505,CHASKA EL.,10,528,61,35,29,45,528,61,35,29,45,11
01-02,0112,01,CHASKA,10,506,CHANHASSEN EL.,10,602,31,16,48,57,602,31,16,48,57,11
01-02,0112,01,CHASKA,10,507,EAST UNION EL.,10,153,10,3,0,20,153,10,3,0,20,11
01-02,0112,01,CHASKA,10,508,UNIQUE LEARNERS,10,0,0,0,0,0,97,0,0,0,97,11
01-02,0112,01,CHASKA,10,509,EARLY CHILDHOOD CTR.,10,629,0,0,53,25,629,0,0,53,25,11
01-02,0112,01,CHASKA,10,510,BLUFF CREEK EL.,10,613,59,14,66,37,613,59,14,66,37,11
01-02,0112,01,CHASKA,10,511,CLOVER RIDGE EL.,10,547,44,22,26,49,547,44,22,26,49,11
01-02,0112,01,CHASKA,10,513,JONATHAN EL.,10,551,43,17,17,45,551,43,17,17,45,11
01-02,0113,01,WALKER-HACKENSACK-AKELEY,11,010,WALKER EL.,11,258,104,27,0,37,273,104,28,0,52,05
01-02,0113,01,WALKER-HACKENSACK-AKELEY,11,015,AKELEY EL.,29,252,95,16,0,51,252,95,16,0,51,05
01-02,0113,01,WALKER-HACKENSACK-AKELEY,11,020,WALKER-HACKENSACK-AKELEY SEC.,11,491,122,20,0,78,491,122,20,0,78,05
01-02,0113,01,WALKER-HACKENSACK-AKELEY,11,025,W H A ALTERNATIVE PROGRAM,11,14,1,0,0,0,14,1,0,0,0,05
01-02,0115,01,CASS LAKE-BENA SCHOOLS,11,010,CASS LAKE-BENA EL.,11,630,438,55,0,75,650,448,58,0,95,05
01-02,0115,01,CASS LAKE-BENA SCHOOLS,11,030,CASS LAKE-BENA SEC.,11,400,187,44,0,74,400,187,44,0,74,05
01-02,0115,01,CASS LAKE-BENA SCHOOLS,11,031,CASS LAKE-BENA ALC,11,136,54,18,0,30,136,54,18,0,30,05
01-02,0115,01,CASS LAKE-BENA SCHOOLS,11,032,CASS LAKE-BENA TARGETED SERVICES,11,4,0,1,0,1,4,0,1,0,1,05
01-02,0116,01,PILLAGER,11,010,PILLAGER EL.,11,352,127,58,0,48,359,130,59,0,55,05
01-02,0116,01,PILLAGER,11,020,PILLAGER SEC.,11,357,100,59,0,46,357,100,59,0,46,05
01-02,0118,01,NORTHLAND COMMUNITY SCHOOLS,11,010,REMER EL.,11,160,67,16,0,36,165,71,16,0,41,05
01-02,0118,01,NORTHLAND COMMUNITY SCHOOLS,11,020,NORTHLAND SEC.,11,290,105,40,0,85,290,105,40,0,85,05
01-02,0118,01,NORTHLAND COMMUNITY SCHOOLS,11,030,LONGVILLE EL.,11,126,43,22,0,22,126,43,22,0,22,05
01-02,0129,01,MONTEVIDEO,12,010,RAMSEY EL.,12,320,74,39,0,36,321,74,39,0,37,06W
01-02,0129,01,MONTEVIDEO,12,020,SANFORD EL.,12,259,59,44,2,35,276,59,45,2,52,06W
01-02,0129,01,MONTEVIDEO,12,030,MONTEVIDEO MID.,12,476,87,59,8,66,476,87,59,8,66,06W
01-02,0129,01,MONTEVIDEO,12,040,MONTEVIDEO SR.,12,481,58,44,0,60,481,58,44,0,60,06W
01-02,0138,01,NORTH BRANCH,13,010,NORTH BRANCH PRIMARY EL.,13,856,115,58,17,70,856,115,58,17,70,07E
01-02,0138,01,NORTH BRANCH,13,020,NORTH BRANCH MID.,13,1194,134,91,18,156,1194,134,91,18,156,07E
01-02,0138,01,NORTH BRANCH,13,030,NORTH BRANCH SR.,13,1061,97,60,21,170,1061,97,60,21,170,07E
01-02,0138,01,NORTH BRANCH,13,040,NORTH BRANCH MAIN ST. EL.,13,581,73,34,10,54,616,74,34,10,89,07E
01-02,0138,01,NORTH BRANCH,13,050,NORTH BRANCH LAB SCHOOL ALC,13,92,16,9,0,18,92,16,9,0,18,07E
01-02,0138,01,NORTH BRANCH,13,070,DISTANCE LEARNING PROGRAM,13,36,2,3,0,1,36,2,3,0,1,07E
01-02,0139,01,RUSH CITY,13,010,C.E. JACOBSON EL.,13,504,89,18,0,34,517,89,18,0,47,07E
01-02,0139,01,RUSH CITY,13,020,RUSH CITY SEC.,13,445,51,43,0,25,445,51,43,0,25,07E
01-02,0139,01,RUSH CITY,13,030,TRIO PROGRAM,13,8,3,0,0,0,8,3,0,0,0,07E
01-02,0146,01,BARNESVILLE,14,010,BARNESVILLE EL.,14,381,49,59,0,37,381,49,59,0,37,04
01-02,0146,01,BARNESVILLE,14,040,BARNESVILLE SEC.,14,374,48,36,0,59,374,48,36,0,59,04
01-02,0150,01,HAWLEY,14,010,HAWLEY EL.,14,452,58,30,0,50,452,58,30,0,50,04
01-02,0150,01,HAWLEY,14,011,SPRING PRAIRIE EL.,14,35,0,0,0,2,35,0,0,0,2,04
01-02,0150,01,HAWLEY,14,020,HAWLEY SEC.,14,425,46,23,0,54,425,46,23,0,54,04
01-02,0152,01,MOORHEAD,14,186,EDISON EL.,14,583,190,39,59,81,583,190,39,59,81,04
01-02,0152,01,MOORHEAD,14,190,PROBSTFIELD EL.,14,662,127,29,48,85,662,127,29,48,85,04
01-02,0152,01,MOORHEAD,14,191,RIVERSIDE EL.,14,331,74,35,14,52,331,74,35,14,52,04
01-02,0152,01,MOORHEAD,14,194,WASHINGTON EL.,14,596,185,59,69,74,683,201,60,69,161,04
01-02,0152,01,MOORHEAD,14,382,MOORHEAD SR.,14,1705,254,99,66,260,1705,254,99,66,260,04
01-02,0152,01,MOORHEAD,14,384,ROBERT ASP EL.,14,629,152,50,41,136,629,152,50,41,136,04
01-02,0152,01,MOORHEAD,14,385,MOORHEAD JR.,14,848,190,67,57,150,848,190,67,57,150,04
01-02,0152,01,MOORHEAD,14,960,W. CENTRAL JUVENILE CENTER,14,20,4,0,0,0,20,4,0,0,0,04
01-02,0152,01,MOORHEAD,14,970,CLAY COUNTY SHELTER CARE,14,5,0,0,0,0,5,0,0,0,0,04
01-02,0152,01,MOORHEAD,14,980,RRALC,14,93,65,11,18,27,93,65,11,18,27,04
01-02,0152,01,MOORHEAD,14,981,MOORHEAD TS,14,1,1,0,0,0,1,1,0,0,0,04
01-02,0152,01,MOORHEAD,14,990,CLAY COUNTY OUTREACH CENTER,14,14,7,3,0,14,14,7,3,0,14,04
01-02,0160,70,MINNESOTA STATE ACADEMIES,66,001,ACADEMY FOR THE BLIND,66,48,40,0,0,48,49,41,0,0,49,10
01-02,0160,70,MINNESOTA STATE ACADEMIES,66,002,ACADEMY FOR THE DEAF,66,143,143,0,0,143,146,146,0,0,146,10
01-02,0162,01,BAGLEY,15,010,BAGLEY EL.,15,577,244,74,1,69,596,253,77,1,88,02
01-02,0162,01,BAGLEY,15,020,BAGLEY SEC.,15,515,157,65,0,81,515,157,65,0,81,02
01-02,0166,01,COOK COUNTY,16,040,COOK COUNTY MID.,16,172,25,15,0,32,172,25,15,0,32,03
01-02,0166,01,COOK COUNTY,16,050,COOK COUNTY SR.,16,242,26,13,0,40,242,26,13,0,40,03
01-02,0166,01,COOK COUNTY,16,060,SAWTOOTH MOUNTAIN EL.,16,245,39,18,0,19,249,39,18,0,23,03
01-02,0166,01,COOK COUNTY,16,070,BIRCH GROVE EL.,16,31,3,0,0,1,31,3,0,0,1,03
01-02,0166,01,COOK COUNTY,16,080,GRAND PORTAGE EL.,16,19,8,4,0,1,19,8,4,0,1,03
01-02,0166,01,COOK COUNTY,16,090,COOK COUNTY ALTERNATIVE,16,3,0,0,0,0,3,0,0,0,0,03
01-02,0173,01,MOUNTAIN LAKE,17,010,MOUNTAIN LAKE EL.,17,253,104,35,43,30,264,107,36,43,41,08
01-02,0173,01,MOUNTAIN LAKE,17,020,MOUNTAIN LAKE SEC.,17,237,53,25,19,34,237,53,25,19,34,08
01-02,0177,01,WINDOM,17,020,HIGHLAND EL.,17,139,28,17,1,21,139,28,17,1,21,08
01-02,0177,01,WINDOM,17,030,WINFAIR EL.,17,325,69,41,2,79,325,69,41,2,79,08
01-02,0177,01,WINDOM,17,040,AREA CENTRAL KDGN.,17,59,4,4,1,5,74,7,5,1,20,08
01-02,0177,01,WINDOM,17,050,WINDOM SR.,17,375,53,47,0,76,375,53,47,0,76,08
01-02,0177,01,WINDOM,17,060,WINDOM MDL.,17,172,27,19,0,38,172,27,19,0,38,08
01-02,0181,01,BRAINERD,18,002,WASHINGTON MID.,18,857,169,113,0,108,857,169,113,0,108,05
01-02,0181,01,BRAINERD,18,003,EARLY CHILDHOOD SPECIAL ED,18,0,0,0,0,0,65,17,2,0,65,05
01-02,0181,01,BRAINERD,18,004,BAXTER EL.,18,607,44,37,0,59,607,44,37,0,59,05
01-02,0181,01,BRAINERD,18,006,FRANKLIN JR.,18,872,161,91,0,97,872,161,91,0,97,05
01-02,0181,01,BRAINERD,18,007,MISSISSIPPI HORIZONS MID.,18,568,83,54,0,92,568,83,54,0,92,05
01-02,0181,01,BRAINERD,18,008,GARFIELD EL.,18,383,125,44,0,61,383,125,44,0,61,05
01-02,0181,01,BRAINERD,18,009,HARRISON EL.,18,289,116,60,0,43,289,116,60,0,43,05
01-02,0181,01,BRAINERD,18,010,LINCOLN EL.,18,266,110,35,0,45,283,116,36,0,62,05
01-02,0181,01,BRAINERD,18,011,LOWELL EL.,18,397,103,53,0,45,397,103,53,0,45,05
01-02,0181,01,BRAINERD,18,012,RIVERSIDE EL.,18,596,111,53,0,73,596,111,53,0,73,05
01-02,0181,01,BRAINERD,18,013,WHITTIER EL.,18,187,36,20,0,20,206,47,21,0,39,05
01-02,0181,01,BRAINERD,18,014,BRAINERD SR.,18,1552,162,94,0,163,1552,162,94,0,163,05
01-02,0181,01,BRAINERD,18,015,NISSWA EL.,18,294,30,28,0,42,305,33,29,0,53,05
01-02,0181,01,BRAINERD,18,016,CENTRAL MN REGIONAL DETENTION CNTR,18,20,2,0,0,6,20,2,0,0,6,05
01-02,0181,01,BRAINERD,18,017,MN LEARNING CENTER,18,32,23,2,0,28,32,23,2,0,28,05
01-02,0181,01,BRAINERD,18,018,BRAINERD AREA EDUCATION CENTER,18,260,67,12,0,40,260,67,12,0,40,05
01-02,0181,01,BRAINERD,18,019,MLC-HIGH SCHOOL,18,23,13,2,0,12,23,13,2,0,12,05
01-02,0181,01,BRAINERD,18,020,BRAINERD TARGETED SERVICES,18,2,2,0,0,0,2,2,0,0,0,05
01-02,0181,01,BRAINERD,18,021,BAXTER YOUTH SHELTER,18,5,1,0,0,3,5,1,0,0,3,05
01-02,0182,01,CROSBY-IRONTON,18,001,CROSBY-IRONTON SEC.,18,700,161,64,0,79,700,161,64,0,79,05
01-02,0182,01,CROSBY-IRONTON,18,006,CUYUNA RANGE EL.,18,761,213,94,0,87,779,220,95,0,105,05
01-02,0182,01,CROSBY-IRONTON,18,300,RANGE AREA ALTERNATIVE,18,23,3,2,0,1,23,3,2,0,1,05
01-02,0186,01,PEQUOT LAKES,18,010,PEQUOT LAKES EL.,18,554,114,53,0,70,561,116,53,0,77,05
01-02,0186,01,PEQUOT LAKES,18,015,PEQUOT LAKES MID.,18,343,53,40,0,51,343,53,40,0,51,05
01-02,0186,01,PEQUOT LAKES,18,020,PEQUOT LAKES SR.,18,426,66,33,0,51,426,66,33,0,51,05
01-02,0191,01,BURNSVILLE,19,014,BURNSVILLE SR.,19,2461,190,92,146,267,2461,190,92,146,267,11
01-02,0191,01,BURNSVILLE,19,015,METCALF JR.,19,842,89,55,51,120,842,89,55,51,120,11
01-02,0191,01,BURNSVILLE,19,066,EAGLE RIDGE JR.,19,835,49,48,28,102,835,49,48,28,102,11
01-02,0191,01,BURNSVILLE,19,085,NICOLLET JR.,19,916,128,33,66,113,916,128,33,66,113,11
01-02,0191,01,BURNSVILLE,19,481,CEDAR SCHOOL,19,0,0,0,0,0,147,1,0,0,147,11
01-02,0191,01,BURNSVILLE,19,482,GIDEON POND EL.,19,495,76,31,50,46,495,76,31,50,46,11
01-02,0191,01,BURNSVILLE,19,483,EDWARD NEILL EL.,19,597,101,44,73,58,597,101,44,73,58,11
01-02,0191,01,BURNSVILLE,19,484,M.W. SAVAGE EL.,19,656,60,53,24,61,656,60,53,24,61,11
01-02,0191,01,BURNSVILLE,19,485,SIOUX TRAIL EL.,19,493,48,24,22,48,493,48,24,22,48,11
