dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
03-04,0015,01,ST. FRANCIS,02,780,BETHEL ECSE,02,0,0,0,0,0,86,0,0,0,86,11
03-04,0015,01,ST. FRANCIS,02,782,ST. FRANCIS EL.,02,675,86,48,26,51,675,86,48,26,51,11
03-04,0015,01,ST. FRANCIS,02,784,CEDAR CREEK COMMUNITY EL.,02,1027,109,55,7,103,1027,109,55,7,103,11
03-04,0015,01,ST. FRANCIS,02,848,EAST BETHEL COMMUNITY EL.,02,883,103,53,8,64,883,103,53,8,64,11
03-04,0015,01,ST. FRANCIS,02,850,CROSSROADS SCHOOL & VOC CENTER,02,71,51,2,0,59,71,51,2,0,59,11
03-04,0016,01,SPRING LAKE PARK,02,045,SPRING LAKE PARK SR.,02,1242,98,40,36,125,1242,98,40,36,125,11
03-04,0016,01,SPRING LAKE PARK,02,046,EARLY EDUCATION,02,0,0,0,0,0,29,0,0,0,29,11
03-04,0016,01,SPRING LAKE PARK,02,092,WESTWOOD MID.,02,982,76,35,43,129,982,76,35,43,129,11
03-04,0016,01,SPRING LAKE PARK,02,772,KENNETH HALL EL.,02,371,73,27,11,51,371,73,27,11,51,11
03-04,0016,01,SPRING LAKE PARK,02,773,WESTWOOD EL.,02,527,100,40,19,50,527,100,40,19,50,11
03-04,0016,01,SPRING LAKE PARK,02,774,WOODCREST EL.,02,543,123,24,27,56,543,123,24,27,56,11
03-04,0016,01,SPRING LAKE PARK,02,775,PARK TERRACE EL.,02,413,74,32,32,48,413,74,32,32,48,11
03-04,0016,01,SPRING LAKE PARK,02,777,SPRING LAKE PARK ALTERNATIVE,02,142,19,6,0,27,142,19,6,0,27,11
03-04,0016,01,SPRING LAKE PARK,02,780,DISTANCE LEARNING INDEP STUDY,02,36,0,0,0,0,36,0,0,0,0,11
03-04,0016,01,SPRING LAKE PARK,02,781,ADULT DIPLOMA,02,34,0,0,0,0,34,0,0,0,0,11
03-04,0022,01,DETROIT LAKES,03,003,DETROIT LAKES SR.,03,879,148,75,1,113,879,148,75,1,113,04
03-04,0022,01,DETROIT LAKES,03,004,DETROIT LAKES MID.,03,663,160,79,0,120,663,160,79,0,120,04
03-04,0022,01,DETROIT LAKES,03,006,DETROIT LAKES ALTERN. PROGRAM,03,22,1,0,0,1,22,1,0,0,1,04
03-04,0022,01,DETROIT LAKES,03,010,ROSSMAN EL.,03,515,124,49,2,92,516,124,49,2,93,04
03-04,0022,01,DETROIT LAKES,03,020,CALLAWAY EL.,03,83,36,16,0,13,83,36,16,0,13,04
03-04,0022,01,DETROIT LAKES,03,032,DETROIT LAKES MID. ALC,03,6,0,0,0,2,6,0,0,0,2,04
03-04,0022,01,DETROIT LAKES,03,042,DETROIT LAKES ALC,03,51,23,7,0,8,51,23,7,0,8,04
03-04,0022,01,DETROIT LAKES,03,060,ROOSEVELT EL.,03,513,158,61,0,81,564,179,64,0,132,04
03-04,0023,01,FRAZEE-VERGAS,03,010,FRAZEE EL.,03,570,200,83,5,99,593,206,88,5,122,04
03-04,0023,01,FRAZEE-VERGAS,03,020,FRAZEE SEC.,03,599,141,76,2,85,599,141,76,2,85,04
03-04,0025,01,PINE POINT,03,070,PINE POINT EL.,03,69,61,8,0,12,69,61,8,0,12,04
03-04,0031,01,BEMIDJI,04,015,BEMIDJI MID.,04,1052,388,79,1,169,1052,388,79,1,169,02
03-04,0031,01,BEMIDJI,04,016,NORTHERN EL.,04,464,132,40,2,60,483,140,40,2,79,02
03-04,0031,01,BEMIDJI,04,020,BEMIDJI SR.,04,1494,375,97,1,191,1494,375,97,1,191,02
03-04,0031,01,BEMIDJI,04,022,BEMIDJI SR. LUMBERJACK ALC,04,9,9,0,0,4,9,9,0,0,4,02
03-04,0031,01,BEMIDJI,04,040,SMITH EL.,04,306,170,35,0,44,311,174,35,0,49,02
03-04,0031,01,BEMIDJI,04,050,CENTRAL EL.,04,170,101,17,0,25,183,110,17,0,38,02
03-04,0031,01,BEMIDJI,04,060,LINCOLN EL.,04,487,203,38,0,66,500,211,38,0,79,02
03-04,0031,01,BEMIDJI,04,080,SOLWAY EL.,04,168,81,18,0,26,177,86,18,0,35,02
03-04,0031,01,BEMIDJI,04,100,HORACE MAY EL.,04,382,120,42,0,50,389,125,42,0,57,02
03-04,0031,01,BEMIDJI,04,109,BEMIDJI VIRTUAL ACADEMY,27,47,1,5,0,2,47,1,5,0,2,02
03-04,0031,01,BEMIDJI,04,120,RIVERSIDE SPECIAL,04,50,50,0,0,33,50,50,0,0,33,02
03-04,0031,01,BEMIDJI,04,160,NORTHWEST SPECIAL,04,67,67,0,0,39,67,67,0,0,39,02
03-04,0031,01,BEMIDJI,04,170,BEMIDJI AEC,04,78,21,0,0,10,78,21,0,0,10,02
03-04,0031,01,BEMIDJI,04,171,BEMIDJI MID. ALP,04,61,36,4,0,4,61,36,4,0,4,02
03-04,0032,01,BLACKDUCK,04,010,BLACKDUCK EL.,04,359,155,48,3,61,366,161,48,3,68,02
03-04,0032,01,BLACKDUCK,04,020,BLACKDUCK SEC.,04,425,133,49,1,58,425,133,49,1,58,02
03-04,0036,01,KELLIHER,04,010,KELLIHER EL.,04,106,78,17,0,14,108,80,17,0,16,02
03-04,0036,01,KELLIHER,04,020,KELLIHER SEC.,04,170,107,30,0,26,170,107,30,0,26,02
03-04,0038,01,RED LAKE,04,010,RED LAKE EL.,04,564,460,55,281,67,587,475,57,281,90,02
03-04,0038,01,RED LAKE,04,020,PONEMAH EL.,04,183,158,9,62,34,189,163,9,62,40,02
03-04,0038,01,RED LAKE,04,030,RED LAKE SR.,04,355,258,29,0,82,355,258,29,0,82,02
03-04,0038,01,RED LAKE,04,035,RED LAKE ALTERNATIVE LEARNING,04,49,0,0,0,0,49,0,0,0,0,02
03-04,0038,01,RED LAKE,04,040,RED LAKE MID.,04,261,202,22,39,33,261,202,22,39,33,02
03-04,0038,01,RED LAKE,04,050,RED LAKE TARGETED SERVICES,04,29,26,0,0,1,29,26,0,0,1,02
03-04,0038,01,RED LAKE,04,060,RED LAKE SCHOOL WITHIN SCHOOL,04,22,17,0,0,0,22,17,0,0,0,02
03-04,0038,01,RED LAKE,04,070,REDBY GROUP HOME,04,11,0,0,0,1,11,0,0,0,1,02
03-04,0047,01,SAUK RAPIDS,05,001,SAUK RAPIDS-RICE SENIOR HIGH,05,1242,148,99,0,149,1242,148,99,0,149,07W
03-04,0047,01,SAUK RAPIDS,05,003,HILLSIDE EL.,05,371,62,39,0,48,371,62,39,0,48,07W
03-04,0047,01,SAUK RAPIDS,05,006,RICE EL.,05,325,42,42,0,48,329,42,43,0,52,07W
03-04,0047,01,SAUK RAPIDS,05,007,PLEASANT VIEW EL.,05,803,115,70,9,96,827,117,72,9,120,07W
03-04,0047,01,SAUK RAPIDS,05,009,MISSISSIPPI HEIGHTS MID.,05,836,118,81,0,123,836,118,81,0,123,07W
03-04,0051,01,FOLEY,05,010,FOLEY EL.,05,440,75,41,1,60,448,75,41,1,68,07W
03-04,0051,01,FOLEY,05,020,FOLEY SR.,05,583,58,49,0,77,583,58,49,0,77,07W
03-04,0051,01,FOLEY,05,030,FOLEY INTERMEDIATE EL.,05,646,88,72,0,100,646,88,72,0,100,07W
03-04,0062,01,ORTONVILLE,06,010,KNOLL EL.,06,222,68,48,1,40,230,70,50,1,48,06W
03-04,0062,01,ORTONVILLE,06,020,ORTONVILLE SEC.,06,381,76,37,0,46,381,76,37,0,46,06W
03-04,0075,01,ST. CLAIR,07,010,ST. CLAIR EL.,07,309,25,38,0,51,327,28,39,0,69,09
03-04,0075,01,ST. CLAIR,07,020,ST. CLAIR SEC.,07,325,23,31,0,28,325,23,31,0,28,09
03-04,0077,01,MANKATO,07,010,KENNEDY EL.,07,440,166,40,40,81,440,166,40,40,81,09
03-04,0077,01,MANKATO,07,020,HOOVER EL.,52,454,71,34,17,45,454,71,34,17,45,09
03-04,0077,01,MANKATO,07,030,JEFFERSON EL.,07,229,23,21,0,26,229,23,21,0,26,09
03-04,0077,01,MANKATO,07,040,MONROE EL.,52,467,55,38,1,51,467,55,38,1,51,09
03-04,0077,01,MANKATO,07,050,ROOSEVELT EL.,07,305,65,31,6,39,305,65,31,6,39,09
03-04,0077,01,MANKATO,07,060,BRIDGES COMMUNITY EL.,07,90,16,11,0,13,90,16,11,0,13,09
03-04,0077,01,MANKATO,07,080,WASHINGTON EL.,07,343,105,26,27,57,343,105,26,27,57,09
03-04,0077,01,MANKATO,07,090,FRANKLIN EL.,07,601,191,82,46,100,601,191,82,46,100,09
03-04,0077,01,MANKATO,07,130,MANKATO WEST SR.,07,1168,129,89,19,127,1168,129,89,19,127,09
03-04,0077,01,MANKATO,07,150,EAGLE LAKE EL.,07,270,38,24,2,34,270,38,24,2,34,09
03-04,0077,01,MANKATO,07,160,MANKATO EAST SR.,07,991,213,129,47,108,991,213,129,47,108,09
03-04,0077,01,MANKATO,07,170,SPECIAL EDUCATION,52,15,8,1,0,15,179,8,1,0,179,09
03-04,0077,01,MANKATO,07,190,DAKOTA MEADOWS JR.,52,619,86,33,4,73,619,86,33,4,73,09
03-04,0077,01,MANKATO,07,200,MANKATO EAST JR.,07,488,120,63,19,56,488,120,63,19,56,09
03-04,0077,01,MANKATO,07,210,GARFIELD EL.,52,262,33,19,1,29,262,33,19,1,29,09
03-04,0077,01,MANKATO,07,220,CENTRAL HIGH SCHOOL ALC,07,112,33,13,1,25,112,33,13,1,25,09
03-04,0077,01,MANKATO,07,230,LIFE LINES ADULT CONN.,07,35,8,3,1,0,35,8,3,1,0,09
03-04,0077,01,MANKATO,07,250,CENTRAL MID. SCHOOL ALP,07,34,20,4,1,3,34,20,4,1,3,09
03-04,0081,01,COMFREY,08,010,COMFREY EL.,08,74,17,13,5,9,74,17,13,5,9,09
03-04,0081,01,COMFREY,08,020,COMFREY SEC.,08,83,9,13,3,11,83,9,13,3,11,09
03-04,0081,01,COMFREY,08,030,HOFFMAN CENTER,08,5,5,0,0,1,5,5,0,0,1,09
03-04,0084,01,SLEEPY EYE,08,010,SLEEPY EYE EL.,08,330,119,58,110,39,338,122,58,110,47,09
03-04,0084,01,SLEEPY EYE,08,020,SLEEPY EYE SEC.,08,321,77,28,53,24,321,77,28,53,24,09
03-04,0085,01,SPRINGFIELD,08,001,SPRINGFIELD SEC.,08,355,27,42,0,27,355,27,42,0,27,09
03-04,0085,01,SPRINGFIELD,08,002,SPRINGFIELD EL.,08,318,62,50,2,37,324,62,50,2,43,09
03-04,0088,01,NEW ULM,08,020,JEFFERSON EL.,08,544,92,35,10,66,576,98,41,10,98,09
03-04,0088,01,NEW ULM,08,030,WASHINGTON EL.,08,490,70,35,2,58,490,70,35,2,58,09
03-04,0088,01,NEW ULM,08,040,NEW ULM JR.,08,369,48,26,0,45,369,48,26,0,45,09
03-04,0088,01,NEW ULM,08,050,NEW ULM SR.,08,939,89,49,4,94,939,89,49,4,94,09
03-04,0088,01,NEW ULM,08,070,MN RIVER VALLEY JUVENILE DETENTION,08,5,0,0,0,0,5,0,0,0,0,09
03-04,0091,01,BARNUM,09,001,BARNUM EL.,09,346,77,60,0,45,352,77,60,0,51,03
03-04,0091,01,BARNUM,09,002,BARNUM SEC.,09,308,65,41,0,48,308,65,41,0,48,03
03-04,0093,01,CARLTON,09,001,CARLTON SEC.,09,353,56,38,0,40,353,56,38,0,40,03
03-04,0093,01,CARLTON,09,002,SOUTH TERRACE EL.,09,303,63,37,0,43,310,63,37,0,50,03
03-04,0094,01,CLOQUET,09,101,CHURCHILL EL.,09,495,102,45,1,48,495,102,45,1,48,03
03-04,0094,01,CLOQUET,09,103,CLOQUET AREA ALT. ED. PROGRAMS,09,81,39,6,0,32,81,39,6,0,32,03
03-04,0094,01,CLOQUET,09,105,WASHINGTON EL.,09,472,123,43,0,59,472,123,43,0,59,03
03-04,0094,01,CLOQUET,09,106,EARLY CHILDHOOD,09,0,0,0,0,0,32,10,1,0,32,03
03-04,0094,01,CLOQUET,09,107,SHARED TIME,09,1,0,0,0,1,1,0,0,0,1,03
03-04,0094,01,CLOQUET,09,201,CLOQUET MID.,09,540,113,59,2,54,540,113,59,2,54,03
03-04,0094,01,CLOQUET,09,202,CLOQUET SR.,09,727,123,62,1,75,727,123,62,1,75,03
03-04,0095,01,CROMWELL-WRIGHT,09,010,CROMWELL-WRIGHT EL.,09,163,38,32,0,21,165,38,32,0,23,03
03-04,0095,01,CROMWELL-WRIGHT,09,020,CROMWELL-WRIGHT SEC.,09,135,31,13,0,21,135,31,13,0,21,03
03-04,0097,01,MOOSE LAKE,09,010,MOOSE LAKE SEC.,09,364,66,33,0,58,364,66,33,0,58,03
03-04,0097,01,MOOSE LAKE,09,020,MOOSE LAKE EL.,09,427,92,34,0,46,427,92,34,0,46,03
03-04,0097,01,MOOSE LAKE,09,150,MOOSE LAKE FAMILY CENTER,09,0,0,0,0,0,13,3,0,0,13,03
03-04,0099,01,ESKO,09,001,LINCOLN SEC.,09,547,18,14,0,57,547,18,14,0,57,03
03-04,0099,01,ESKO,09,030,WINTERQUIST EL.,09,575,29,21,0,72,590,29,21,0,87,03
03-04,0100,01,WRENSHALL,09,001,WRENSHALL EL.,09,161,49,18,0,14,161,49,18,0,14,03
03-04,0100,01,WRENSHALL,09,002,WRENSHALL SEC.,09,209,37,13,0,19,209,37,13,0,19,03
03-04,0108,01,NORWOOD,10,020,CENTRAL SR.,10,366,34,10,9,46,366,34,10,9,46,11
03-04,0108,01,NORWOOD,10,030,CENTRAL MID.,10,226,31,10,6,23,226,31,10,6,23,11
03-04,0108,01,NORWOOD,10,040,CENTRAL EL.,10,391,62,30,22,44,419,62,30,22,72,11
03-04,0110,01,WACONIA,10,110,SOUTHVIEW EL.,10,534,31,10,3,65,552,31,10,3,83,11
03-04,0110,01,WACONIA,10,120,BAYVIEW EL.,10,380,17,17,1,39,395,17,18,1,54,11
03-04,0110,01,WACONIA,10,220,CLEARWATER MID.,10,738,44,22,7,96,738,44,22,7,96,11
03-04,0110,01,WACONIA,10,310,WACONIA SR.,10,734,43,23,1,74,734,43,23,1,74,11
03-04,0111,01,WATERTOWN-MAYER,10,840,WATERTOWN-MAYER EL.,10,482,66,28,13,49,515,69,28,13,82,11
03-04,0111,01,WATERTOWN-MAYER,10,841,WATERTOWN-MAYER MID.,10,473,55,41,8,52,473,55,41,8,52,11
03-04,0111,01,WATERTOWN-MAYER,10,842,WATERTOWN MAYER SR.,10,495,41,26,3,37,495,41,26,3,37,11
03-04,0112,01,CHASKA,10,060,CHASKA SR.,10,1672,91,57,48,150,1672,91,57,48,150,11
03-04,0112,01,CHASKA,10,061,CHASKA MID. EAST,10,970,78,33,29,105,970,78,33,29,105,11
03-04,0112,01,CHASKA,10,062,CHASKA MID. WEST,10,879,82,34,63,105,879,82,34,63,105,11
03-04,0112,01,CHASKA,10,063,PIONEER RIDGE FRESHMEN CENTER,10,617,50,32,32,58,617,50,32,32,58,11
03-04,0112,01,CHASKA,10,505,CHASKA EL.,10,543,68,40,32,62,543,68,40,32,62,11
03-04,0112,01,CHASKA,10,506,CHANHASSEN EL.,10,606,58,19,66,61,606,58,19,66,61,11
03-04,0112,01,CHASKA,10,507,EAST UNION EL.,10,190,10,10,0,24,190,10,10,0,24,11
03-04,0112,01,CHASKA,10,508,UNIQUE LEARNERS,10,0,0,0,0,0,99,0,0,0,99,11
03-04,0112,01,CHASKA,10,509,EARLY CHILDHOOD CTR.,10,617,26,10,63,41,617,26,10,63,41,11
03-04,0112,01,CHASKA,10,510,BLUFF CREEK EL.,10,619,64,26,80,46,619,64,26,80,46,11
03-04,0112,01,CHASKA,10,511,CLOVER RIDGE EL.,10,607,54,21,42,70,607,54,21,42,70,11
03-04,0112,01,CHASKA,10,513,JONATHAN EL.,10,617,55,21,20,49,617,55,21,20,49,11
03-04,0113,01,WALKER-HACKENSACK-AKELEY,11,010,W.H.A. EL.,11,324,118,43,0,46,340,121,44,0,62,05
03-04,0113,01,WALKER-HACKENSACK-AKELEY,11,015,W.H.A. MID.,11,345,108,36,0,64,345,108,36,0,64,05
03-04,0113,01,WALKER-HACKENSACK-AKELEY,11,020,WALKER-HACKENSACK-AKELEY SEC.,11,319,73,13,0,52,319,73,13,0,52,05
03-04,0113,01,WALKER-HACKENSACK-AKELEY,11,025,W H A ALTERNATIVE PROGRAM,11,18,9,2,0,0,18,9,2,0,0,05
03-04,0113,01,WALKER-HACKENSACK-AKELEY,11,030,W H A MIDLEVEL ALTERNATIVE PRG.,11,5,5,0,0,0,5,5,0,0,0,05
03-04,0115,01,CASS LAKE-BENA SCHOOLS,11,010,CASS LAKE-BENA EL.,11,444,287,27,0,70,466,299,27,0,92,05
03-04,0115,01,CASS LAKE-BENA SCHOOLS,11,020,CASS LAKE-BENA MIDDLE SCHOOL,11,343,216,36,0,60,343,216,36,0,60,05
03-04,0115,01,CASS LAKE-BENA SCHOOLS,11,030,CASS LAKE-BENA SEC.,11,224,98,19,0,46,224,98,19,0,46,05
03-04,0115,01,CASS LAKE-BENA SCHOOLS,11,031,CASS LAKE-BENA ALC,11,138,74,7,0,14,138,74,7,0,14,05
03-04,0116,01,PILLAGER,11,010,PILLAGER EL.,11,351,129,52,0,52,363,134,52,0,64,05
03-04,0116,01,PILLAGER,11,020,PILLAGER SEC.,11,399,120,65,0,64,399,120,65,0,64,05
03-04,0118,01,NORTHLAND COMMUNITY SCHOOLS,11,010,REMER EL.,11,142,64,22,0,31,147,65,23,0,36,05
03-04,0118,01,NORTHLAND COMMUNITY SCHOOLS,11,020,NORTHLAND SEC.,11,273,103,46,0,73,273,103,46,0,73,05
03-04,0118,01,NORTHLAND COMMUNITY SCHOOLS,11,030,LONGVILLE EL.,11,112,37,19,0,28,112,37,19,0,28,05
03-04,0129,01,MONTEVIDEO,12,010,RAMSEY EL.,12,293,90,33,18,43,293,90,33,18,43,06W
03-04,0129,01,MONTEVIDEO,12,020,SANFORD EL.,12,221,53,45,2,35,235,56,45,2,49,06W
03-04,0129,01,MONTEVIDEO,12,030,MONTEVIDEO MID.,12,474,119,53,7,71,474,119,53,7,71,06W
03-04,0129,01,MONTEVIDEO,12,040,MONTEVIDEO SR.,12,463,75,46,6,56,463,75,46,6,56,06W
03-04,0138,01,NORTH BRANCH,13,010,NORTH BRANCH PRIMARY EL.,13,785,107,55,20,63,785,107,55,20,63,07E
03-04,0138,01,NORTH BRANCH,13,020,NORTH BRANCH MID.,13,1153,142,89,34,135,1153,142,89,34,135,07E
03-04,0138,01,NORTH BRANCH,13,030,NORTH BRANCH SR.,13,1129,119,75,28,170,1129,119,75,28,170,07E
03-04,0138,01,NORTH BRANCH,13,040,NORTH BRANCH MAIN ST. EL.,13,768,108,56,10,64,800,112,59,10,96,07E
03-04,0138,01,NORTH BRANCH,13,050,NORTH BRANCH LAB SCHOOL ALC,13,74,16,16,0,8,74,16,16,0,8,07E
03-04,0138,01,NORTH BRANCH,13,070,DISTANCE LEARNING PROGRAM,13,19,0,0,0,1,19,0,0,0,1,07E
03-04,0138,01,NORTH BRANCH,13,080,EBD PROGRAM,13,12,5,2,0,12,12,5,2,0,12,07E
03-04,0139,01,RUSH CITY,13,010,C.E. JACOBSON EL.,13,490,94,39,0,43,501,94,39,0,54,07E
03-04,0139,01,RUSH CITY,13,020,RUSH CITY SEC.,13,477,69,35,4,28,477,69,35,4,28,07E
03-04,0139,01,RUSH CITY,13,030,TRIO PROGRAM,13,8,0,0,0,0,8,0,0,0,0,07E
03-04,0146,01,BARNESVILLE,14,010,BARNESVILLE EL.,14,412,46,61,0,43,412,46,61,0,43,04
03-04,0146,01,BARNESVILLE,14,040,BARNESVILLE SEC.,14,368,46,35,0,54,368,46,35,0,54,04
03-04,0150,01,HAWLEY,14,010,HAWLEY EL.,14,426,60,27,0,46,426,60,27,0,46,04
03-04,0150,01,HAWLEY,14,011,SPRING PRAIRIE EL.,14,32,0,0,0,1,32,0,0,0,1,04
03-04,0150,01,HAWLEY,14,020,HAWLEY SEC.,14,432,34,34,0,52,432,34,34,0,52,04
03-04,0152,01,MOORHEAD,14,186,EDISON EL.,14,539,167,28,41,82,539,167,28,41,82,04
03-04,0152,01,MOORHEAD,14,190,PROBSTFIELD EL.,14,655,147,23,42,90,655,147,23,42,90,04
03-04,0152,01,MOORHEAD,14,191,RIVERSIDE EL.,14,398,69,33,21,62,398,69,33,21,62,04
03-04,0152,01,MOORHEAD,14,194,WASHINGTON EL.,14,588,208,33,65,83,686,229,35,65,181,04
03-04,0152,01,MOORHEAD,14,382,MOORHEAD SR.,14,1704,254,67,77,262,1704,254,67,77,262,04
03-04,0152,01,MOORHEAD,14,384,ROBERT ASP EL.,14,436,107,25,27,88,436,107,25,27,88,04
03-04,0152,01,MOORHEAD,14,385,MOORHEAD JR.,14,802,180,47,60,141,802,180,47,60,141,04
03-04,0152,01,MOORHEAD,14,960,W. CENTRAL JUVENILE CENTER,14,20,5,1,0,1,20,5,1,0,1,04
03-04,0152,01,MOORHEAD,14,970,CLAY COUNTY SHELTER CARE,14,6,2,0,0,0,6,2,0,0,0,04
03-04,0152,01,MOORHEAD,14,980,RRALC,14,106,66,7,23,23,106,66,7,23,23,04
03-04,0152,01,MOORHEAD,14,990,CLAY COUNTY OUTREACH CENTER,14,13,9,2,0,12,13,9,2,0,12,04
03-04,0160,70,MINNESOTA STATE ACADEMIES,66,001,ACADEMY FOR THE BLIND,66,54,42,1,0,41,54,42,1,0,41,10
03-04,0160,70,MINNESOTA STATE ACADEMIES,66,002,ACADEMY FOR THE DEAF,66,159,159,0,0,159,165,165,0,0,165,10
03-04,0162,01,BAGLEY,15,010,BAGLEY EL.,15,540,226,93,2,62,554,228,95,2,76,02
03-04,0162,01,BAGLEY,15,020,BAGLEY SEC.,15,526,64,177,0,78,526,64,177,0,78,02
03-04,0166,01,COOK COUNTY,16,040,COOK COUNTY MID.,16,171,23,26,0,24,171,23,26,0,24,03
03-04,0166,01,COOK COUNTY,16,050,COOK COUNTY SR.,16,202,16,23,0,29,202,16,23,0,29,03
03-04,0166,01,COOK COUNTY,16,060,SAWTOOTH MOUNTAIN EL.,16,227,34,24,0,20,231,34,24,0,24,03
03-04,0166,01,COOK COUNTY,16,070,BIRCH GROVE EL.,16,23,2,3,2,0,23,2,3,2,0,03
03-04,0166,01,COOK COUNTY,16,080,GRAND PORTAGE EL.,16,17,6,2,0,0,17,6,2,0,0,03
03-04,0173,01,MOUNTAIN LAKE,17,010,MOUNTAIN LAKE EL.,17,283,105,49,69,40,303,111,51,69,60,08
03-04,0173,01,MOUNTAIN LAKE,17,020,MOUNTAIN LAKE SEC.,17,223,60,39,51,34,223,60,39,51,34,08
03-04,0177,01,WINDOM,17,030,WINFAIR EL.,17,329,66,38,21,56,350,68,38,21,77,08
03-04,0177,01,WINDOM,17,050,WINDOM SR.,17,359,56,39,6,67,359,56,39,6,67,08
03-04,0177,01,WINDOM,17,060,WINDOM MDL.,17,331,71,42,10,82,331,71,42,10,82,08
03-04,0181,01,BRAINERD,18,002,WASHINGTON MID.,18,818,178,98,0,102,818,178,98,0,102,05
03-04,0181,01,BRAINERD,18,003,EARLY CHILDHOOD SPECIAL ED,18,0,0,0,0,0,68,29,6,0,68,05
03-04,0181,01,BRAINERD,18,004,BAXTER EL.,18,590,62,49,0,61,590,62,49,0,61,05
03-04,0181,01,BRAINERD,18,006,FRANKLIN JR.,18,888,179,88,0,107,888,179,88,0,107,05
03-04,0181,01,BRAINERD,18,007,MISSISSIPPI HORIZONS MID.,18,569,104,67,0,93,569,104,67,0,93,05
03-04,0181,01,BRAINERD,18,008,GARFIELD EL.,18,422,133,49,0,67,423,133,50,0,68,05
03-04,0181,01,BRAINERD,18,009,HARRISON EL.,18,272,118,43,0,37,272,118,43,0,37,05
03-04,0181,01,BRAINERD,18,010,LINCOLN EL.,18,269,120,43,0,43,269,120,43,0,43,05
03-04,0181,01,BRAINERD,18,011,LOWELL EL.,18,379,121,47,0,36,379,121,47,0,36,05
03-04,0181,01,BRAINERD,18,012,RIVERSIDE EL.,18,594,118,89,0,83,606,128,89,0,95,05
03-04,0181,01,BRAINERD,18,013,WHITTIER EL.,18,168,50,26,0,21,178,53,27,0,31,05
03-04,0181,01,BRAINERD,18,014,BRAINERD SR.,18,1595,234,112,0,183,1595,234,112,0,183,05
03-04,0181,01,BRAINERD,18,015,NISSWA EL.,18,270,42,17,0,39,278,44,18,0,47,05
03-04,0181,01,BRAINERD,18,016,CENTRAL MN REGIONAL DETENTION CNTR,18,18,5,0,0,4,18,5,0,0,4,05
03-04,0181,01,BRAINERD,18,017,MN LEARNING CENTER,18,73,63,3,0,59,73,63,3,0,59,05
03-04,0181,01,BRAINERD,18,018,ISD 181 LEARNING CENTER,18,234,76,8,0,46,234,76,8,0,46,05
03-04,0182,01,CROSBY-IRONTON,18,001,CROSBY-IRONTON SEC.,18,676,164,63,0,97,676,164,63,0,97,05
03-04,0182,01,CROSBY-IRONTON,18,006,CUYUNA RANGE EL.,18,688,213,87,0,96,713,224,90,0,121,05
03-04,0182,01,CROSBY-IRONTON,18,300,RANGE AREA ALTERNATIVE,18,37,12,1,0,5,37,12,1,0,5,05
03-04,0186,01,PEQUOT LAKES,18,010,PEQUOT LAKES EL.,18,579,117,72,0,65,588,118,73,0,74,05
03-04,0186,01,PEQUOT LAKES,18,015,PEQUOT LAKES MID.,18,367,61,35,0,54,367,61,35,0,54,05
03-04,0186,01,PEQUOT LAKES,18,020,PEQUOT LAKES SR.,18,429,71,37,0,51,429,71,37,0,51,05
03-04,0191,01,BURNSVILLE,19,014,BURNSVILLE SR.,19,2412,194,95,133,290,2412,194,95,133,290,11
03-04,0191,01,BURNSVILLE,19,015,METCALF JR.,19,836,74,36,36,97,836,74,36,36,97,11
03-04,0191,01,BURNSVILLE,19,066,EAGLE RIDGE JR.,70,900,69,48,44,105,900,69,48,44,105,11
03-04,0191,01,BURNSVILLE,19,085,NICOLLET JR.,19,881,117,48,49,100,881,117,48,49,100,11
03-04,0191,01,BURNSVILLE,19,314,BURNSVILLE ALC,19,20,8,3,1,6,20,8,3,1,6,11
03-04,0191,01,BURNSVILLE,19,481,CEDAR SCHOOL,19,0,0,0,0,0,170,3,0,0,170,11
03-04,0191,01,BURNSVILLE,19,482,GIDEON POND EL.,19,502,98,40,68,43,502,98,40,68,43,11
03-04,0191,01,BURNSVILLE,19,483,EDWARD NEILL EL.,19,531,107,48,45,58,531,107,48,45,58,11
03-04,0191,01,BURNSVILLE,19,484,M.W. SAVAGE EL.,70,633,87,35,25,54,633,87,35,25,54,11
03-04,0191,01,BURNSVILLE,19,485,SIOUX TRAIL EL.,19,452,62,20,35,49,452,62,20,35,49,11
03-04,0191,01,BURNSVILLE,19,486,VISTA VIEW EL.,19,556,107,31,83,58,556,107,31,83,58,11
03-04,0191,01,BURNSVILLE,19,487,WILLIAM BYRNE EL.,19,573,82,27,39,53,573,82,27,39,53,11
03-04,0191,01,BURNSVILLE,19,488,RAHN EL.,19,533,80,46,79,59,533,80,46,79,59,11
03-04,0191,01,BURNSVILLE,19,489,SKY OAKS EL.,19,589,120,59,21,75,589,120,59,21,75,11
03-04,0191,01,BURNSVILLE,19,490,HIDDEN VALLEY EL.,19,744,76,47,112,68,744,76,47,112,68,11
03-04,0191,01,BURNSVILLE,19,491,HARRIET BISHOP EL.,70,690,21,16,18,55,690,21,16,18,55,11
03-04,0191,01,BURNSVILLE,19,500,MINNESOTA VALLEY ADULT DIPLOMA,19,17,2,1,0,2,17,2,1,0,2,11
